descriere,pret,link
"Crema hidratanta antiimbatranire ACM Duolys pentru piele uscata si foarte uscata, 40 ml",53,https://www.emag.ro/crema-hidratanta-antiimbatranire-acm-duolys-pentru-piele-uscata-si-foarte-uscata-40-ml-3760095252353/pd/D88CK7MBM/
"Crema hidratanta prebiotica La Roche-Posay Toleriane Sensitive, 40ml",53,https://www.emag.ro/crema-hidratanta-prebiotica-la-roche-posay-toleriane-sensitive-40ml-3337875578486/pd/D7MVTJBBM/
"Crema hidratanta de fata CeraVe SPF 25 ten normal-uscat, 52 ml",47,https://www.emag.ro/crema-hidratanta-de-fata-cerave-spf-25-ten-normal-uscat-52-ml-3337875597487/pd/DPW4SJBBM/
"Crema foarte concentrata anti-rid si pentru pori dilatati filorga hydra-filler mat 50ml, 466275",198,https://www.emag.ro/crema-foarte-concentrata-anti-rid-si-pentru-pori-dilatati-filorga-hydra-filler-mat-50ml-466275/pd/DPSDQGBBM/
"Set cadou: Crema de zi Naturally Good, 50 ml + Masca servetel Urban Skin Detox 10 minutes + Apa micelara Urban Skin Detox, 400 ml + Gel de dus Fresh Blends pepene rosu & cosos & menta, 300 ml + Geanta cosmetica + Lufa de baie",90,https://www.emag.ro/set-cadou-crema-de-zi-naturally-good-50-ml-masca-servetel-urban-skin-detox-10-minutes-apa-micelara-urban-skin-detox-400-ml-gel-de-dus-fresh-blends-pepene-rosu-cosos-menta-300-ml-geanta-cosmetica-lufa-/pd/DNVGZ2MBM/
"Crema de fata, sun screen color, Frezyderm cu protectie solara spf 30, 50ml",119,https://www.emag.ro/crema-de-fata-sun-screen-color-frezyderm-cu-protectie-solara-spf-30-50ml-5202888222399/pd/DDDYN5BBM/
"Crema nutritiva anti-imbatranire, Le Pommiere, Hydra Plus Perfection, acid hialuronic antirid, colagen, aloe vera. Vitamina A C E. Tratament facial anti-imbatranire, 50 ml",120,https://www.emag.ro/crema-nutritiva-anti-imbatranire-le-pommiere-hydra-plus-perfection-acid-hialuronic-antirid-colagen-aloe-vera-vitamina-a-c-e-tratament-facial-anti-imbatranire-50-ml-cr-an/pd/D8WQDTMBM/
Crema de zi hidratanta cu aur Solanie Gold Line 50 ml,122,https://www.emag.ro/crema-de-zi-hidratanta-cu-aur-solanie-gold-line-50-ml-10805/pd/DZNMS7MBM/
"Crema pentru ochi Mario Badescu, Hyaluronic Eye Cream, 14 gr",121,https://www.emag.ro/crema-pentru-ochi-mario-badescu-hyaluronic-eye-cream-14-gr-785364300118/pd/E1BLW0BBM/
"Crema acnee Kurac, Braderm, 30 ml",80,https://www.emag.ro/crema-acnee-kurac-braderm-30-ml-64225878700182/pd/D1X5JHMBM/
"Factori naturali de hidratare cu Acid Hialuronic The Ordinary, Femei, 30 ml",42,https://www.emag.ro/factori-naturali-de-hidratare-cu-acid-hialuronic-the-ordinary-femei-30-ml-tor321/pd/DQTTS5BBM/
"Crema de zi Nivea Cellular Elasticity SPF30, 50 ml",70,https://www.emag.ro/crema-de-zi-nivea-cellular-elasticity-spf30-50-ml-9005800311319/pd/DQ1LW6BBM/
"Crema de noapte profesionala regenerist retinol Olay, 50 ml",149,https://www.emag.ro/crema-de-noapte-profesionala-regenerist-retinol-olay-50-ml-8001841429908/pd/DQQKJYMBM/
"Serum cu solutie de Argireline 10% The Ordinary, Femei, 30 ml",54,https://www.emag.ro/serum-cu-solutie-de-argireline-10-the-ordinary-femei-30-ml-tor341/pd/D8TTS5BBM/
"Crema antirid cu musetel Dragomirna, 30 gr",49,https://www.emag.ro/crema-antirid-cu-musetel-dragomirna-30-gr-00000038/pd/D5XR76BBM/
"Crema antirid pentru fata L'Oreal Paris Age Specialist 35+ de noapte, 50 ml",25,https://www.emag.ro/crema-antirid-pentru-fata-l-oreal-paris-age-specialist-35-de-noapte-50-ml-3600522550082/pd/D6ZM5BBBM/
"Gel hidratant Garnier Aloe Vera, 50 ml",23,https://www.emag.ro/gel-hidratant-garnier-aloe-vera-50-ml-3600542232036/pd/DFV6F1BBM/
"Crema de fata Bioderma Sensibio Forte pentru ten sensibil cu roseata, 40ml",41,https://www.emag.ro/crema-de-fata-bioderma-sensibio-forte-pentru-ten-sensibil-cu-roseata-40ml-3401573670282/pd/D3V9WBBBM/
"Crema contur ochi Vichy Slow Age pentru corectarea semnelor de imbatranire in curs de formare, 15ml",83,https://www.emag.ro/crema-contur-ochi-vichy-slow-age-pentru-corectarea-semnelor-de-imbatranire-in-curs-de-formare-15ml-3337875551922/pd/DH0D7NBBM/
Crema hranitoare antirid de zi Dermedic Oilage 50g,35,https://www.emag.ro/crema-hranitoare-antirid-de-zi-dermedic-oilage-50g-nd-dm-452/pd/DDTDZ5BBM/
Crema Antiacneica Viva Natura 20ml,19,https://www.emag.ro/crema-antiacneica-viva-natura-20ml-582/pd/DLYLR1BBM/
"Crema pentru noapte cu extract de melc si acid hialuronic, 50 ml",52,https://www.emag.ro/crema-pentru-noapte-cu-extract-de-melc-si-acid-hialuronic-50-ml-809/pd/DLWWDLBBM/
"Crema Rombalsam, 50 ml",9,https://www.emag.ro/crema-rombalsam-50-ml-6421783020230/pd/DXJZZ3MBM/
"Emulsie antirid de zi Avene PhysioLift, 30 ml",110,https://www.emag.ro/emulsie-antirid-de-zi-avene-physiolift-30-ml-3282770049336/pd/D0J6R3BBM/
"Crema antirid de zi L'Oreal Paris Hyaluron Specialist cu acid hialuronic, 50 ml + Crema antirid de noapte L'Oreal Paris Hyaluron Specialist cu acid hialuronic, 50 ml",51,https://www.emag.ro/crema-antirid-de-zi-l-oreal-paris-hyaluron-specialist-cu-acid-hialuronic-50-ml-3600523775699/pd/D2CQKWBBM/
Crema cu efect calmant Suavigel Isis Pharma 30 ml,69,https://www.emag.ro/crema-cu-efect-calmant-suavigel-isis-pharma-30-ml-suavigel/pd/DWGH9YMBM/
"Crema de fata calmanta Bioderma Sensibio Defensive, pentru ten sensibil, 40 ml",56,https://www.emag.ro/crema-de-fata-calmanta-bioderma-sensibio-defensive-pentru-ten-sensibil-40-ml-3701129804452/pd/DN76CPMBM/
"Set cadou Nivea Q10 Power: Crema de zi Nivea Q10 Power SPF30, 50 ml + Apa micelara pentru ten sensibil Nivea, 100 ml + Crema de maini anti-imbatranire 3in1 Nivea Q10, 100 ml",88,https://www.emag.ro/set-cadou-nivea-q10-power-crema-de-zi-nivea-q10-power-spf30-50-ml-apa-micelara-pentru-ten-sensibil-nivea-100-ml-crema-de-maini-anti-imbatranire-3in1-nivea-q10-100-ml-9005800349510/pd/DZ54JXMBM/
"Crema pentru ochi Innisfree cu extract din seminte de ceai verde, 30 ml",130,https://www.emag.ro/crema-pentru-ochi-innisfree-cu-extract-din-seminte-de-ceai-verde-30-ml-8809612852708/pd/D66GH0MBM/
"Crema pentru fata Barberians Copenhagen Son Of Barberians Moisturizer,75 Ml",69,https://www.emag.ro/crema-pentru-fata-barberians-copenhagen-son-of-barberians-moisturizer-75-ml-123335/pd/DQM8MKMBM/
"Set Crema de zi, Lancome Renergie Multi-lift, pentru toate tipurile de ten, 50 ml, crema de noapte 15 ml, serum Genifique 10 ml, crema de zi 15ml, SPF15",389,https://www.emag.ro/set-crema-de-zi-lancome-renergie-multi-lift-pentru-toate-tipurile-de-ten-50-ml-crema-de-noapte-15-ml-serum-genifique-10-ml-crema-de-zi-15ml-spf15-3614273382151/pd/D4XV3KMBM/
"Lotiune Clinique Dramatically Different Moisturizing Lotion, 200 ml",279,https://www.emag.ro/lotiune-clinique-dramatically-different-moisturizing-lotion-200-ml-192333064177/pd/DWRX0HMBM/
"Crema Nivea Anti-rid Q10 de zi, 50 ml",33,https://www.emag.ro/crema-nivea-anti-rid-q10-de-zi-50-ml-9005800227245/pd/D4RK9BBBM/
"Crema lift intens Gerovital H3 Derma+ Premium Care, 50 ml",89,https://www.emag.ro/crema-lift-intens-gerovital-h3-derma-premium-care-50-ml-5943000096510/pd/DJHVX3MBM/
"Pachet Bioderma Sensibio DS: Crema de fata calmanta pentru ten iritat si cu scuame, 40ml + Gel de curatare spumant pentru ten sensibil/iritat, 200 ml",54,https://www.emag.ro/pachet-bioderma-sensibio-ds-crema-de-fata-calmanta-pentru-ten-iritat-si-cu-scuame-40ml-gel-de-curatare-spumant-pentru-ten-sensibil-iritat-200-ml-6425040001178/pd/DRDJYXMBM/
"Crema de zi Estee Lauder DayWear Multi-Protection Anti-Oxidant SPF15, 50 ml",197,https://www.emag.ro/crema-de-zi-estee-lauder-daywear-multi-protection-anti-oxidant-spf15-50-ml-027131833055/pd/DXJXW4BBM/
Crema de noapte pentru ten uscat Benefiance Nutriperfect Shiseido,389,https://www.emag.ro/crema-de-noapte-pentru-ten-uscat-benefiance-nutriperfect-shiseido-s0518938/pd/DDZGWWBBM/
"Crema antirid de noapte Elmiplant Hyaluronic, 50 ml",21,https://www.emag.ro/crema-antirid-de-noapte-elmiplant-hyaluronic-50-ml-5201314053729/pd/DKFSS3BBM/
"Crema antirid Vichy Liftactiv Supreme SPF 30, pentru toate tipurile de ten, 50 ml",120,https://www.emag.ro/crema-antirid-vichy-liftactiv-supreme-spf-30-pentru-toate-tipurile-de-ten-50-ml-3337875719124/pd/DSM3CTMBM/
"Crema antirid pentru fata L'Oréal Paris Age Specialist 35+ de zi, 50 ml",25,https://www.emag.ro/crema-antirid-pentru-fata-l-oreal-paris-age-specialist-35-de-zi-50-ml-3600522550051/pd/DK1M5BBBM/
"Kit de ingrijire pentru piele sensibila La Roche-Posay, Crema de spalare relipianta Lipikar Sydnet AP+ 100 ml, Apa termala 50 ml, crema hidratanta prebiotica Toleriane Sensitive 15 ml",107,https://www.emag.ro/kit-de-ingrijire-pentru-piele-sensibila-la-roche-posay-crema-de-spalare-relipianta-lipikar-sydnet-ap-100-ml-apa-termala-50-ml-crema-hidratanta-prebiotica-toleriane-sensitive-15-ml-rop441/pd/D039HMMBM/
"Crema Revox pentru conturul ochilor cu Retinol, 30 ml",29,https://www.emag.ro/crema-revox-pentru-conturul-ochilor-cu-retinol-30-ml-5060565103764/pd/DBS6GPMBM/
"Gel de ochi Bioderma Sensibio pentru ten sensibil, 15ml",51,https://www.emag.ro/gel-de-ochi-bioderma-sensibio-pentru-ten-sensibil-15ml-3401346673335/pd/D9V9WBBBM/
"Crema Antiacnee 98% Naturala cu Miere, Laptisor de Matca, Propolis si Argint Coloidal 50 ml, Apiterra",55,https://www.emag.ro/crema-antiacnee-98-naturala-cu-miere-laptisor-de-matca-propolis-si-argint-coloidal-50-ml-apiterra-apt80889/pd/DFYH4GBBM/
"Crema de fata, matifiere si hidratare, Eveline, Clean Your Skin, 75 ml",13,https://www.emag.ro/crema-de-fata-matifiere-si-hidratare-eveline-clean-your-skin-75-ml-je75pcyslka/pd/D9GVDXMBM/
"Gel pur de aloe vera bio (99%) Bioearth, 100ml",49,https://www.emag.ro/gel-pur-de-aloe-vera-bio-99-bioearth-100ml-ao11/pd/D605K2BBM/
"Crema puternic hidratanta pentru tenul uscat Hydraderm Academie, 50 ml",164,https://www.emag.ro/crema-puternic-hidratanta-pentru-tenul-uscat-hydraderm-academie-50-ml-3145071005022/pd/DY0HCPMBM/
"Crema de zi fluida revitalizanta cu extract natural de sparanghel & acid hialuronic SPF 15, Vegetable Beauty, 50ml",108,https://www.emag.ro/crema-de-zi-fluida-revitalizanta-cu-extract-natural-de-sparanghel-acid-hialuronic-spf-15-vegetable-beauty-50ml-18032568302189/pd/D3K2W3MBM/
"Crema de zi si noapte Ecode Natural, Anti-Aging, 50 ml + Pasta de dinti Ben&Anna Black 100 ml",111,https://www.emag.ro/crema-de-zi-si-noapte-ecode-natural-anti-aging-50-ml-eadnc-50/pd/DGTN4DMBM/
"Crema de fata Premium hidratanta 30 S Lift Instant, Wawa Fresh Cosmetics, 30 ml",145,https://www.emag.ro/crema-de-fata-premium-hidratanta-30-s-lift-instant-wawa-fresh-cosmetics-30-ml-sli/pd/DFP3ZTMBM/
"Set Ingrijire Ten, Estee Lauder, All Day Hydration, 4 Creme",300,https://www.emag.ro/set-ingrijire-ten-estee-lauder-all-day-hydration-4-creme-ts1545/pd/DHMB5HMBM/
"Emulsie matifianta Uriage Hyseac Mat, 40 ml",34,https://www.emag.ro/emulsie-matifianta-uriage-hyseac-mat-40-ml-3661434001734/pd/D5M8BDBBM/
"Crema Gerovital H3 Classic lift hidratanta de zi, 50 ml",28,https://www.emag.ro/crema-gerovital-h3-classic-lift-hidratanta-de-zi-50-ml-5943000082469/pd/DD1QQYBBM/
"Lotiune hidratanta pentru fata si corp CeraVe pentru piele uscata si foarte uscata, 473 ml",51,https://www.emag.ro/lotiune-hidratanta-pentru-fata-si-corp-cerave-pentru-piele-uscata-si-foarte-uscata-473-ml-3337875597395/pd/DNW4SJBBM/
"Crema pentru ochi Revox Just Rose Water Avocado Oil Eye Care Cream, 50 ml",25,https://www.emag.ro/crema-pentru-ochi-revox-just-rose-water-avocado-oil-eye-care-cream-50-ml-5060565103436/pd/DGN53KMBM/
"Crema hidratanta antirid, Q10, 100% naturala, 50 ml",98,https://www.emag.ro/crema-hidratanta-antirid-q10-100-naturala-50-ml-141/pd/D9HMBJBBM/
"Pachet promo L'oreal Paris Revitalift Laser: Crema de zi, 50 ml + Crema de noapte, 50 ml",129,https://www.emag.ro/pachet-promo-l-oreal-paris-revitalift-laser-crema-de-zi-50-ml-crema-de-noapte-50-ml-5907245659312/pd/DWT8K4BBM/
"Crema antirid de zi Vichy Neovadiol Peri-Menopause cu efect de redensificare si reumplere, ten normal-mixt, 50ml",159,https://www.emag.ro/crema-antirid-de-zi-vichy-neovadiol-peri-menopause-cu-efect-de-redensificare-si-reumplere-ten-normal-mixt-50ml-3337875774123/pd/D3ZF9XMBM/
"Crema de fata, sun screen color, Frezyderm cu protectie solara spf 50, 50ml",115,https://www.emag.ro/crema-de-fata-sun-screen-color-frezyderm-cu-protectie-solara-spf-50-50ml-5202888222351/pd/D7DYN5BBM/
"Crema anticearcan antirid microbiom protect Gerovital Plant, 15 ml",18,https://www.emag.ro/crema-anticearcan-antirid-microbiom-protect-gerovital-plant-15-ml-5943000104802/pd/DZ0MG3MBM/
"Serum tratament de noapte Olay Regenerist RETINOL 24, 40 ml",109,https://www.emag.ro/serum-tratament-de-noapte-olay-regenerist-retinol-24-40-ml-80018414654/pd/D4D6F7MBM/
"Crema fata pentru primele riduri, l’Erboristica, cu ulei de migdale dulci, hidratanta, 50 ml",59,https://www.emag.ro/crema-fata-pentru-primele-riduri-l-erboristica-cu-ulei-de-migdale-dulci-hidratanta-50-ml-6970/pd/DNDJ7KMBM/
"Serum de ochi, Tegoder, Special eye care, 20 ml",85,https://www.emag.ro/serum-de-ochi-tegoder-special-eye-care-20-ml-pttdcx06001/pd/DQ1G03MBM/
"Crema emolienta Emollient Extra Comfort Cream, Olivarrier, 75 ml",106,https://www.emag.ro/crema-emolienta-emollient-extra-comfort-cream-olivarrier-75-ml-25/pd/D8CDW7MBM/
"Crema de fata Mixa hidratanta pentru adulti, bebelusi si copii, 100 ml",29,https://www.emag.ro/crema-de-fata-mixa-hidratanta-pentru-adulti-bebelusi-si-copii-100-ml-3600551032030/pd/D3QDX0MBM/
"Crema pentru ochi cu extract de seminte de ceai verde Innisfree, 30 ml",99,https://www.emag.ro/crema-pentru-ochi-cu-extract-de-seminte-de-ceai-verde-innisfree-30-ml-8809707267387/pd/DWY4BXMBM/
"Crema de zi Elmiplant Vitamin C, iluminatoare si anti-ageing, 50 ml",28,https://www.emag.ro/crema-de-zi-elmiplant-vitamin-c-iluminatoare-si-anti-ageing-50-ml-5201314144533/pd/DJLK4DMBM/
"Masca Tetraforce, ElishaCoy, 100 g",39,https://www.emag.ro/masca-tetraforce-elishacoy-100-g-8809266953882/pd/DSKGK2MBM/
"Balsam de fata de noapte Avene PhysioLift pentru ten sensibil, 30 ml",124,https://www.emag.ro/balsam-de-fata-de-noapte-avene-physiolift-pentru-ten-sensibil-30-ml-3282770049350/pd/DTJ6R3BBM/
"Crema de noapte pentru fata Neutrogena Bright Boost, 50 ml",83,https://www.emag.ro/crema-de-noapte-pentru-fata-neutrogena-bright-boost-50-ml-3574661640525/pd/D5FWKXMBM/
Crema Hidratanta Anti-imbatranire Cougar cu Venin de Albine si Aloe Vera 50 ML,59,https://www.emag.ro/crema-hidratanta-anti-imbatranire-cougar-cu-venin-de-albine-si-aloe-vera-50-ml-cbfmz04/pd/DMND2CBBM/
"Crema antirid pentru fata L'Oreal Paris Age Specialist 55+ de noapte, 50 ml",25,https://www.emag.ro/crema-antirid-pentru-fata-l-oreal-paris-age-specialist-55-de-noapte-50-ml-3600523458400/pd/DNL33DBBM/
"Crema de noapte Elmiplant Hyaluronic Gold, Femei, 50 ml",21,https://www.emag.ro/crema-de-noapte-elmiplant-hyaluronic-gold-femei-50-ml-5201314114536/pd/D9SFMGBBM/
"Crema de fata Nivea Men pentru ten sensibil, 50 ml",36,https://www.emag.ro/crema-de-fata-nivea-men-pentru-ten-sensibil-50-ml-4005900681874/pd/DVWX9BMBM/
"Crema intens hidratanta 24h Cetaphil, 220 ml",67,https://www.emag.ro/crema-intens-hidratanta-24h-cetaphil-220-ml-3499320004152/pd/DTMY17MBM/
"Pachet Promo Nivea Q10 Energy: Crema de zi Nivea Q10 Energy, 50 ml + Masca servetel Nivea Q10 Energy 1 x 4 bucati",92,https://www.emag.ro/pachet-promo-nivea-q10-energy-crema-de-zi-nivea-q10-energy-50-ml-masca-servetel-nivea-q10-energy-1-x-4-bucati-9005800355382/pd/DPR4JXMBM/
"Crema SVR Liftiane antirid si fermitate, 40 ml",80,https://www.emag.ro/crema-svr-liftiane-antirid-si-fermitate-40-ml-3401360025035/pd/D94HMDMBM/
"Crema pentru albirea tenului Cosmetic Plant cu extract de lamaie si papadie, 50 ml",14,https://www.emag.ro/crema-pentru-albirea-tenului-cosmetic-plant-cu-extract-de-lamaie-si-papadie-50-ml-5943054000174/pd/D819BMBBM/
"Crema hidratanta uniformizatoare La Roche Posay TOLERIANE SENSITIVE, nuanta LIGHT, 50ml",85,https://www.emag.ro/crema-hidratanta-uniformizatoare-la-roche-posay-toleriane-sensitive-nuanta-light-50ml-3337875678667/pd/DQJCXMMBM/
"Crema hidratanta 24H Bioten Uleiuri Pretioase pentru ten uscat si sensibil, 50 ml",13,https://www.emag.ro/crema-hidratanta-24h-bioten-uleiuri-pretioase-pentru-ten-uscat-si-sensibil-50-ml-5201314053811/pd/D2FSS3BBM/
"Crema sebo-reglatoare La Roche-Posay Effaclar Matt hidratanta si matifianta, 40 ml",56,https://www.emag.ro/crema-sebo-reglatoare-la-roche-posay-effaclar-matt-hidratanta-si-matifianta-40-ml-pl-1045140/pd/DN1SKMBBM/
"Crema de fata, Lancome, Renergie Multi Lift Ultra, Fermitate, Lifting, 50 ml",439,https://www.emag.ro/crema-de-fata-lancome-renergie-multi-lift-ultra-fermitate-lifting-50-ml-ts0361/pd/DD8STYMBM/
"Pachet Vichy Neovadiol Complex Substitutiv Crema ten uscat, 50ml + Gel-booster zilnic Vichy Mineral 89 cu efect de hidratare, fortifiere si reumplere, cu acid hialuronic, 50ml",169,https://www.emag.ro/pachet-vichy-neovadiol-complex-substitutiv-crema-ten-uscat-50ml-gel-booster-zilnic-vichy-mineral-89-cu-efect-de-hidratare-fortifiere-si-reumplere-cu-acid-hialuronic-50ml-5902503503741/pd/DKQNHNMBM/
"Crema hidratanta cu pudra de argan, UpCircle, 50 ml",146,https://www.emag.ro/crema-hidratanta-cu-pudra-de-argan-upcircle-50-ml-upc-cream-arg-001/pd/D2JL4PMBM/
"Ser cu Perle, Anny Rey Monaco, efect antirid, 30 ml",586,https://www.emag.ro/ser-cu-perle-anny-rey-monaco-efect-antirid-30-ml-ref-960503/pd/DTS03XMBM/
"Crema cicatrizanta regeneratoare cu Galbenele pentru ten si maini, Exotic, 65 ml",3,https://www.emag.ro/crema-cicatrizanta-regeneratoare-cu-galbenele-pentru-ten-si-maini-exotic-65-ml-6424232000203/pd/DSD98MMBM/
"Crema lift ultra-activa Aslavital Lift Instant 50 ml, Farmec",41,https://www.emag.ro/crema-lift-ultra-activa-aslavital-lift-instant-50-ml-farmec-1610/pd/DCPD9CBBM/
"Set Ingrijire Ten, Estee Lauder, Firm + Glow Skincare Collection: Crema Anti-Aging 50ml + Serum Advanced Night Repair 15ml+ Balsam Ochi 5ml +Demachiant 30ml",499,https://www.emag.ro/set-ingrijire-ten-estee-lauder-firm-glow-skincare-collection-crema-anti-aging-50ml-serum-advanced-night-repair-15ml-balsam-ochi-5ml-demachiant-30ml-17032/pd/DKNV57MBM/
"Crema activ hidratanta 24h Gerovital H3 Derma+, 50 ml",58,https://www.emag.ro/crema-activ-hidratanta-24h-gerovital-h3-derma-50-ml-5943000084487/pd/DNY743MBM/
"Crema lift regeneranta Gerovital H3 Evolution, de noapte, 50 ml",39,https://www.emag.ro/crema-lift-regeneranta-gerovital-h3-evolution-de-noapte-50-ml-5943000074976/pd/D4ZRXYMBM/
"Crema energizanta Vichy Idealia cu efect de netezire si iluminare a tenului pentru ten uscat, 50 ml",101,https://www.emag.ro/crema-energizanta-vichy-idealia-cu-efect-de-netezire-si-iluminare-a-tenului-pentru-ten-uscat-50-ml-3337875491563/pd/DKCJ07BBM/
"Crema de noapte Elmiplant Vitamin C, iluminatoare si anti-ageing, 50 ml",28,https://www.emag.ro/crema-de-noapte-elmiplant-vitamin-c-iluminatoare-si-anti-ageing-50-ml-5201314144540/pd/DSLK4DMBM/
"Crema antirid de noapte L'Oreal Paris Revitalift Laser Renew, 50 ml",82,https://www.emag.ro/crema-antirid-de-noapte-l-oreal-paris-revitalift-laser-renew-50-ml-3600522480174/pd/DG5F4BBBM/
"Crema de fata de zi Avene Antirougeurs anti-roseala SPF 30, 40 ml",70,https://www.emag.ro/crema-de-fata-de-zi-avene-antirougeurs-anti-roseala-spf-30-40-ml-3282770203554/pd/D9RX03MBM/
"Crema depigmentanta Melabel Forte, 30 ml",101,https://www.emag.ro/crema-depigmentanta-melabel-forte-30-ml-451/pd/DPY7DLBBM/
"Pachet promo L'Oreal Paris: 2 x Crema antirid de noapte Age Specialist 35+, 50 ml",59,https://www.emag.ro/pachet-promo-l-oreal-paris-2-x-crema-antirid-de-noapte-age-specialist-35-50-ml-5902503467357/pd/DWZZL2MBM/
"Crema Radiance 98% Naturala cu Miere, Laptisor de Matca, Aur si Argint 50 ml, Apiterra",50,https://www.emag.ro/crema-radiance-98-naturala-cu-miere-laptisor-de-matca-aur-si-argint-50-ml-apiterra-apt8089/pd/DTFV0GBBM/
"Crema de noapte Vichy Slow Age reoxigenanta si regeneranta, 50 ml",110,https://www.emag.ro/crema-de-noapte-vichy-slow-age-reoxigenanta-si-regeneranta-50-ml-3337875586283/pd/DC2TQFBBM/
"Crema ultra-activa Gerovital Stop Acnee, 15 ml",14,https://www.emag.ro/crema-ultra-activa-gerovital-stop-acnee-15-ml-5943000096336/pd/DQFH03MBM/
"Crema SVR Sensifine AR SPF50+ anti-roseata, 50 ml",53,https://www.emag.ro/crema-svr-sensifine-ar-spf50-anti-roseata-50-ml-3401360167889/pd/D3CHMDMBM/
"Gel hidratant Neutrogena Hydro Boost pentru ten normal si mix, 50 ml",61,https://www.emag.ro/gel-hidratant-neutrogena-hydro-boost-pentru-ten-normal-si-mix-50-ml-3574661309736/pd/D9ZT5BMBM/
"Crema-gel matifianta cu Bambus 50 ml, Farmec",16,https://www.emag.ro/crema-gel-matifianta-cu-bambus-50-ml-farmec-5380/pd/D3VVDDBBM/
"Crema calmanta pentru ten sensibil si reactiv Sensidiane Noreva textura bogata, 40 ml",43,https://www.emag.ro/crema-calmanta-pentru-ten-sensibil-si-reactiv-sensidiane-noreva-textura-bogata-40-ml-3401352000866/pd/D5CLWDMBM/
"Crema fortifianta zi/noapte pentru ten cuperozic Farmona Herbal Care cu orhidee, 50 ml",33,https://www.emag.ro/crema-fortifianta-zi-noapte-pentru-ten-cuperozic-farmona-herbal-care-cu-orhidee-50-ml-5900117002995/pd/DY7MGDMBM/
"Crema Guinot Fermete Firming pentru fata, GUINOT, 50 ml",227,https://www.emag.ro/crema-guinot-fermete-firming-pentru-fata-guinot-50-ml-p377/pd/D5ZV17MBM/
