pret,descriere,link
19,"Moartea - Aspecte psihologice, stiintifice, religioase, culturale si filozofice, Nicolae Sfetcu, MOBI",https://www.emag.ro/moartea-aspecte-psihologice-stiintifice-religioase-culturale-si-filozofice-nicolae-sfetcu-mobi-pbro042m/pd/DGD2H4BBM/
28,Sandu Tudor si asociatiile studentesti crestine din Romania interbelica - Carmen Ciornea,https://www.emag.ro/sandu-tudor-si-asociatiile-studentesti-crestine-din-romania-interbelica-carmen-ciornea-eik978-606-711-708-0/pd/D94WNFBBM/
27,"Maxime Cugetari, Reflectii – antologie - Petru Ardeu",https://www.emag.ro/maxime-cugetari-reflectii-antologie-petru-ardeu-9738164699/pd/DX7WP0MBM/
27,Dictionar De Sociologie - Larousse,https://www.emag.ro/dictionar-de-sociologie-larousse-9786069215937/pd/DV46L7BBM/
26,Evadarea din sine - David le Breton,https://www.emag.ro/evadarea-din-sine-david-le-breton-9786064003959/pd/DF1KZVBBM/
10,"Evolutia si etica eugeniei, Nicolae Sfetcu",https://www.emag.ro/evolutia-si-etica-eugeniei-nicolae-sfetcu-pero133t/pd/DV65ZZBBM/
10,"Distinctia dintre falsificare si respingere in problema demarcatiei la Karl Popper, Nicolae Sfetcu",https://www.emag.ro/distinctia-dintre-falsificare-si-respingere-in-problema-demarcatiei-la-karl-popper-nicolae-sfetcu-pero130t/pd/DQY9KLBBM/
10,"Teorii cauzale ale referintei pentru nume proprii, Nicolae Sfetcu, 42 pagini",https://www.emag.ro/teorii-cauzale-ale-referintei-pentru-nume-proprii-nicolae-sfetcu-42-pagini-pero163/pd/DDN1Y6BBM/
15,Aforisme asupra intelepciunii in viata - Arthur Schopenhauer,https://www.emag.ro/aforisme-asupra-intelepciunii-in-viata-arthur-schopenhauer-9786068395999/pd/D3HP13BBM/
15,Treptele bucuriei - Ernest Bernea,https://www.emag.ro/treptele-bucuriei-ernest-bernea-9789736453175/pd/EQ1S50BBM/
15,Family Ties - Ludmila Martanovschi,https://www.emag.ro/family-ties-ludmila-martanovschi-ine978-973-611-887-6/pd/D6V94BBBM/
22,"Nici alb, nici negru - Aurora Liiceanu",https://www.emag.ro/nici-alb-nici-negru-aurora-liiceanu-9789734654291/pd/DL3S4MBBM/
21,"Imposibilul antisemitism - Jacques Maritain, ed 2018",https://www.emag.ro/imposibilul-antisemitism-jacques-maritain-ed-2018-9786068680682/pd/DF78QWBBM/
21,"Concepte-cheie din gandirea si cultura chineza - , ed 2020",https://www.emag.ro/concepte-cheie-din-gandirea-si-cultura-chineza-ed-2020-9786065947092/pd/D4ZBD7MBM/
17,Emaus-parabole contemporane - Eduard-William Fartan,https://www.emag.ro/emaus-parabole-contemporane-eduard-william-fartan-978-973-141-169-9/pd/DBQFY2BBM/
17,Printre fantasmele unei vieti netraite - Valentina M. Stoica,https://www.emag.ro/printre-fantasmele-unei-vieti-netraite-valentina-m-stoica-spe978-973-8383-98-2/pd/D8Y54BBBM/
17,Scepticismul grec ca filosofie critica - Gheorghe Vladutescu,https://www.emag.ro/scepticismul-grec-ca-filosofie-critica-gheorghe-vladutescu-euc978-606-14-0689-0/pd/D7WM0FBBM/
14,Testamentul lui Descartes - Christian Carisey,https://www.emag.ro/testamentul-lui-descartes-christian-carisey-9786069397916/pd/DSZZVYBBM/
23,"Eseuri filosofice, Nicolae Sfetcu, EPUB",https://www.emag.ro/eseuri-filosofice-nicolae-sfetcu-epub-pbro207e/pd/DZ1J8TMBM/
19,Medalioane literare - antologie - Ion Buzasi,https://www.emag.ro/medalioane-literare-antologie-ion-buzasi-978-973-141-615-1/pd/DR6TRDMBM/
19,"Wittgenstein. Prolegomene pentru o filosofie a matematicii - Iulian Grigoriu, ed 2017",https://www.emag.ro/wittgenstein-prolegomene-pentru-o-filosofie-a-matematicii-iulian-grigoriu-ed-2017-9786067117165/pd/D2JXC8BBM/
19,Despre libertate - John Stuart Mill,https://www.emag.ro/despre-libertate-john-stuart-mill-9789735058593/pd/DMBXFHBBM/
19,"Wabi-sabi. Consideratii suplimentare - Leonard Koren, ed 2019",https://www.emag.ro/wabi-sabi-consideratii-suplimentare-leonard-koren-ed-2019-9786069800812/pd/DM8ZPGBBM/
19,Imaginarul epidemic - Cristina Vidrutiu,https://www.emag.ro/imaginarul-epidemic-cristina-vidrutiu-ccs978-606-17-0232-9/pd/DYPZJCBBM/
28,Hiatus. Problema fenomenologica a inconstientului - Cristi Bodea,https://www.emag.ro/hiatus-problema-fenomenologica-a-inconstientului-cristi-bodea-eik978-606-711-767-7/pd/D5JQJCBBM/
28,Rastiri catre sine. incercari de ideologie polifonica - Viorel Cernica,https://www.emag.ro/rastiri-catre-sine-incercari-de-ideologie-polifonica-viorel-cernica-9789735963200/pd/DM2V22BBM/
27,Filosofia romaneasca - Mircea Florian,https://www.emag.ro/filosofia-romaneasca-mircea-florian-aiu973-700-058-7/pd/EX3M50BBM/
26,"Filosofia sociala constructionista. Directii epistemice, etice si pragmatice, Antonio Sandu",https://www.emag.ro/filosofia-sociala-constructionista-directii-epistemice-etice-si-pragmatice-antonio-sandu-5948422010687/pd/DV8Y3XMBM/
26,Tao te Ching - Lao Tzu,https://www.emag.ro/tao-te-ching-lao-tzu-9781853264719/pd/D5TJH2BBM/
10,"Incontestabil, Bill Nye",https://www.emag.ro/incontestabil-bill-nye-9786064006530/pd/DR5G68BBM/
10,Aforisme - Emil Dinga,https://www.emag.ro/aforisme-emil-dinga-scr978-606-674-144-6/pd/DXKZWNBBM/
10,Duetto Pour Violon Et Violoncelle - Szegho Peter,https://www.emag.ro/duetto-pour-violon-et-violoncelle-szegho-peter-arp973-8329-02-7/pd/DQ9TJYBBM/
15,Introducere in filosofia mintii - Teodor Negru,https://www.emag.ro/introducere-in-filosofia-mintii-teodor-negru-ine978-973-611-551-6/pd/D9NC43BBM/
15,Sociologie si etnografie romaneasca. Ordinea spirituala - Ernest Bernea,https://www.emag.ro/sociologie-si-etnografie-romaneasca-ordinea-spirituala-ernest-bernea-9789736453434/pd/EL1S50BBM/
22,"Viata, amorul, moartea - Arthur Schopenhauer",https://www.emag.ro/viata-amorul-moartea-arthur-schopenhauer-9789736364938/pd/DNFBRBBBM/
22,Omul si cuvantul - Max Picard,https://www.emag.ro/omul-si-cuvantul-max-picard-lim978-606-799-488-9/pd/D1J0FKMBM/
21,Arta oratoriei - Cicero,https://www.emag.ro/arta-oratoriei-cicero-sec978-973-6424-39-7/pd/DBD3J3MBM/
21,"Concepte-cheie din gandirea si cultura chineza, volumul II - , ed 2020",https://www.emag.ro/concepte-cheie-din-gandirea-si-cultura-chineza-volumul-ii-ed-2020-9786065947238/pd/DJ99S7MBM/
24,Dictatori nemilosi - Clint Misquitta,https://www.emag.ro/dictatori-nemilosi-clint-misquitta-med973-88677-0-3/pd/E6TD50BBM/
111,"Creative Strategies: 10 Approaches to Solving Design Problems, Fridolin Beisert (Author)",https://www.emag.ro/creative-strategies-10-approaches-to-solving-design-problems-fridolin-beisert-author-9781624650260/pd/DD4ZL9BBM/
120,"Parents Acting Badly: How Institutions and Societies Promote the Alienation of Children from Their Loving Families, Jennifer J. Harman Phd (Author)",https://www.emag.ro/parents-acting-badly-how-institutions-and-societies-promote-the-alienation-of-children-from-their-loving-families-jennifer-j-harman-phd-author-9781519675521/pd/D81QPHBBM/
25,Noi – Filologii - Friedrich Nietzsche,https://www.emag.ro/noi-filologii-friedrich-nietzsche-9786065945685/pd/D52KT0BBM/
17,H. de Balzac - Patologia vietii sociale (ed. a II-a),https://www.emag.ro/h-de-balzac-patologia-vietii-sociale-ed-a-ii-a-grafoart00051/pd/DL8XRBBBM/
17,Intelepciunea Maestrilor Uitati - Constantin D. Pavel,https://www.emag.ro/intelepciunea-maestrilor-uitati-constantin-d-pavel-978-606-94222-0-5/pd/DF6629BBM/
14,Cartile blestemate - Jacques Bergier,https://www.emag.ro/cartile-blestemate-jacques-bergier-pet973-8951-33-x/pd/EX7Y60BBM/
14,"Psihologia multimilor, Gustave Le Bon, PDF",https://www.emag.ro/psihologia-multimilor-gustave-le-bon-pdf-pbro077p/pd/D77S34BBM/
23,"Eseuri filosofice, Nicolae Sfetcu, MOBI",https://www.emag.ro/eseuri-filosofice-nicolae-sfetcu-mobi-pbro207m/pd/D11J8TMBM/
23,"Eseuri filosofice, Nicolae Sfetcu, PDF",https://www.emag.ro/eseuri-filosofice-nicolae-sfetcu-pdf-pbro207p/pd/DR1J8TMBM/
19,Estetica inumana. De la postmodernism la facebook - Felix Nicolau,https://www.emag.ro/estetica-inumana-de-la-postmodernism-la-facebook-felix-nicolau-9786066641098/pd/D8D3H2BBM/
19,Mitologie insulara - Andreea Pastarnac,https://www.emag.ro/mitologie-insulara-andreea-pastarnac-9786066642798/pd/D83D1BBBM/
19,Banchetul si alte dialoguri - Platon,https://www.emag.ro/banchetul-si-alte-dialoguri-platon-9786068395722/pd/D4FLSBBBM/
28,Sinele complex al literaturii. Dialogurile alteritatii - Lacramioara Berechet,https://www.emag.ro/sinele-complex-al-literaturii-dialogurile-alteritatii-lacramioara-berechet-9786062806002/pd/DZX86TMBM/
28,"Marele joc al vietii, Jean Pelissier",https://www.emag.ro/marele-joc-al-vietii-jean-pelissier-9786061165667/pd/DF8MVKMBM/
27,"Intre sensibilitate si rigoare. Introducere in arta si stiinta lecturii, Nicolae Busuioc",https://www.emag.ro/intre-sensibilitate-si-rigoare-introducere-in-arta-si-stiinta-lecturii-nicolae-busuioc-9731162232/pd/DT6Y3XMBM/
27,"Calatorii spre insula interioara, Viorica Gligor",https://www.emag.ro/calatorii-spre-insula-interioara-viorica-gligor-9786066742467/pd/DMD93XMBM/
27,"Ecce homo. Cum devii ceea ce esti - Friedrich Nietzsche, ed 2020",https://www.emag.ro/ecce-homo-cum-devii-ceea-ce-esti-friedrich-nietzsche-ed-2020-9786065947061/pd/DSQ3LMMBM/
26,Despre ignoranta: a sa si a multora - Petrarca,https://www.emag.ro/despre-ignoranta-a-sa-si-a-multora-petrarca-9789734660155/pd/DF6CZ3BBM/
26,Dictionar de maxime comentat - Tudor Vianu,https://www.emag.ro/dictionar-de-maxime-comentat-tudor-vianu-sec978-973-642-356-7/pd/DL9H43BBM/
10,"Filosofia conteaza - Prezentari si recenzii, Nicolae Sfetcu, PDF",https://www.emag.ro/filosofia-conteaza-prezentari-si-recenzii-nicolae-sfetcu-pdf-pbro172p/pd/D8KC45BBM/
10,"Filosofia conteaza - Prezentari si recenzii, Nicolae Sfetcu, MOBI",https://www.emag.ro/filosofia-conteaza-prezentari-si-recenzii-nicolae-sfetcu-mobi-pbro172m/pd/DGKC45BBM/
15,Indemn La Simplitate - Ernest Bernea,https://www.emag.ro/indemn-la-simplitate-ernest-bernea-9789736452116/pd/D1JW87BBM/
15,"Filosofii care au influentat dezvoltarea umanitatii, Nicolae Sfetcu, MOBI",https://www.emag.ro/filosofii-care-au-influentat-dezvoltarea-umanitatii-nicolae-sfetcu-mobi-pbro222m/pd/D4DSK9MBM/
22,"Concepte-cheie din gandirea si cultura chineza. Volumul IV, Paula Teodorescu",https://www.emag.ro/concepte-cheie-din-gandirea-si-cultura-chineza-volumul-iv-paula-teodorescu-9786065948433/pd/DD6Y3XMBM/
22,Lumea cladita de America - Robert Kagan,https://www.emag.ro/lumea-cladita-de-america-robert-kagan-9789735048372/pd/DJT1QMBBM/
21,"Concepte-cheie din gandirea si cultura chineza, Vol. II - , ed 2020",https://www.emag.ro/concepte-cheie-din-gandirea-si-cultura-chineza-vol-ii-ed-2020-9786065947191/pd/DP2753MBM/
21,Meta Tempesta - George V. Grigore,https://www.emag.ro/meta-tempesta-george-v-grigore-mrc973-9315-89-5/pd/DJYRLCBBM/
24,"O scurta eternitate, Pascal Bruckner",https://www.emag.ro/o-scurta-eternitate-pascal-bruckner-9786064008008/pd/DRF5T7MBM/
111,"Diana: Her True Story in Her Own Words, Andrew Morton (Author)",https://www.emag.ro/diana-her-true-story-in-her-own-words-andrew-morton-author-9781501169731/pd/D6YK99BBM/
120,"Mysticism: A Study in the Nature and Development of Spiritual Consciousness, Underhill, Evelyn Underhill",https://www.emag.ro/mysticism-a-study-in-the-nature-and-development-of-spiritual-consciousness-underhill-evelyn-underhill-9780486422381/pd/DJH1FHBBM/
120,"We Are Not Alone - Part 3: The Luciferian Agenda of the Mother Goddess, Endall Beall (Author)",https://www.emag.ro/we-are-not-alone-part-3-the-luciferian-agenda-of-the-mother-goddess-endall-beall-author-9781533163172/pd/D7L829BBM/
25,In cautarea unitatii - Renee Weber,https://www.emag.ro/in-cautarea-unitatii-renee-weber-9786067581713/pd/DQGYZYBBM/
25,"Libertate, morala si politica - Octavian Opris",https://www.emag.ro/libertate-morala-si-politica-octavian-opris-9786065944459/pd/D78222BBM/
17,Glose pe marginea cartilor - A. Gh. Olteanu,https://www.emag.ro/glose-pe-marginea-cartilor-a-gh-olteanu-9786067271423/pd/DH9P32BBM/
14,"Craciunul - Obiceiuri si traditii, Nicolae Sfetcu, MOBI",https://www.emag.ro/craciunul-obiceiuri-si-traditii-nicolae-sfetcu-mobi-pbro073m/pd/DG2S34BBM/
14,"Craciunul - Obiceiuri si traditii, Nicolae Sfetcu, PDF",https://www.emag.ro/craciunul-obiceiuri-si-traditii-nicolae-sfetcu-pdf-pbro073p/pd/DY7S34BBM/
23,"Cum sa traduci - Ghid de traducere in engleza in Uniunea Europeana, Nicolae Sfetcu, MOBI",https://www.emag.ro/cum-sa-traduci-ghid-de-traducere-in-engleza-in-uniunea-europeana-nicolae-sfetcu-mobi-pben044m/pd/DQD2H4BBM/
23,"Cum sa traduci - Ghid de traducere in engleza in Uniunea Europeana, Nicolae Sfetcu, EPUB",https://www.emag.ro/cum-sa-traduci-ghid-de-traducere-in-engleza-in-uniunea-europeana-nicolae-sfetcu-epub-pben044e/pd/DZD2H4BBM/
19,Plotin. Despre Frumos - Dan Tomulet,https://www.emag.ro/plotin-despre-frumos-dan-tomulet-9786067113419/pd/D6Y8X3BBM/
19,Despre intelligence - George Cristian Maior,https://www.emag.ro/despre-intelligence-george-cristian-maior-9786066097468/pd/D195BMBBM/
19,Lecturi in filigran - Geo Vasile,https://www.emag.ro/lecturi-in-filigran-geo-vasile-9786066682084/pd/D969J0BBM/
19,"Despre vis, Sigmund Freud",https://www.emag.ro/despre-vis-sigmund-freud-9786068893778/pd/DD7013MBM/
28,Pragmatismul care ne lipseste - Mihai Pavel Popovici,https://www.emag.ro/pragmatismul-care-ne-lipseste-mihai-pavel-popovici-kon978-973-7602-05-3/pd/EFNC60BBM/
27,Tranziția de la o cariera infractionala la desistare. Repere sociologice si normative - Andreea Simona Faur,https://www.emag.ro/tranzitia-de-la-o-cariera-infractionala-la-desistare-repere-sociologice-si-normative-andreea-simona-faur-9786065946118/pd/DRM6F9BBM/
27,Generatia '80 vazuta din interior - Dumitru Augustin Doman,https://www.emag.ro/generatia-80-vazuta-din-interior-dumitru-augustin-doman-9786068126166/pd/EMZL50BBM/
26,Se lumineaza de ziua - Stephane Courtois,https://www.emag.ro/se-lumineaza-de-ziua-stephane-courtois-5948359004346/pd/DQ8SD2BBM/
26,"Credintele taranului roman despre cer si stele, I. Otescu",https://www.emag.ro/credintele-taranului-roman-despre-cer-si-stele-i-otescu-9789736424700/pd/DR3RHXMBM/
10,"Filosofia conteaza - Prezentari si recenzii, Nicolae Sfetcu, EPUB",https://www.emag.ro/filosofia-conteaza-prezentari-si-recenzii-nicolae-sfetcu-epub-pbro172e/pd/DWKC45BBM/
10,Gandirea politica de dreapta - Michele Prospero,https://www.emag.ro/gandirea-politica-de-dreapta-michele-prospero-sam973-8166-18-7/pd/EWFK50BBM/
15,"Filosofii care au influentat dezvoltarea umanitatii, Nicolae Sfetcu, PDF",https://www.emag.ro/filosofii-care-au-influentat-dezvoltarea-umanitatii-nicolae-sfetcu-pdf-pbro222p/pd/DDB9K9MBM/
22,Politica sociala romaneasca - Marian Preda,https://www.emag.ro/politica-sociala-romaneasca-marian-preda-9789736838873/pd/D8LYM3BBM/
22,Al doilea Faust. Eseu despre Goethe - Henri Blaze,https://www.emag.ro/al-doilea-faust-eseu-despre-goethe-henri-blaze-ine978-973-611-532-5/pd/DVV94BBBM/
21,"Subjection of Women - John Stuart Mill, ed 2019",https://www.emag.ro/subjection-of-women-john-stuart-mill-ed-2019-9781789500790/pd/DK1FB8BBM/
21,On Liberty de John Stuart Mill,https://www.emag.ro/on-liberty-de-john-stuart-mill-9781788283052/pd/DRJ9QBMBM/
24,In 15 minute filosof - Anne Rooney,https://www.emag.ro/in-15-minute-filosof-anne-rooney-9786064000873/pd/DB65DNBBM/
24,Le Pied Chausse - Irina Nicolau,https://www.emag.ro/le-pied-chausse-irina-nicolau-9789735584511/pd/D6JV47BBM/
24,Testul Psihopatului - Jon Ronson,https://www.emag.ro/testul-psihopatului-jon-ronson-9786067103441/pd/D6HZD2BBM/
111,"At Mama's Knee: Mothers and Race in Black and White, Chris Matthews (Foreword by)",https://www.emag.ro/at-mama-s-knee-mothers-and-race-in-black-and-white-chris-matthews-foreword-by-9781541452985/pd/DWDC4FBBM/
111,"A Little Gay History: Desire and Diversity Across the World, R. B. Parkinson (Author)",https://www.emag.ro/a-little-gay-history-desire-and-diversity-across-the-world-r-b-parkinson-author-9780231166638/pd/DRMJCHBBM/
120,"Incarceration Nation: How the United States Became the Most Punitive Democracy in the World, Peter Enns (Author)",https://www.emag.ro/incarceration-nation-how-the-united-states-became-the-most-punitive-democracy-in-the-world-peter-enns-author-9781316500613/pd/DRR1FHBBM/
120,"Tao Te Ching, Lao Tsu (Author)",https://www.emag.ro/tao-te-ching-lao-tsu-author-9780307949301/pd/DKM4KHBBM/
25,"Snobismul. o chestiune de caracter - Adele Van Reeth, Raphael Enthoven",https://www.emag.ro/snobismul-o-chestiune-de-caracter-adele-van-reeth-raphael-enthoven-9786068564500/pd/DN3TR3BBM/
25,Marxismul occidental si marxismul oriental - Alexandru Mamina,https://www.emag.ro/marxismul-occidental-si-marxismul-oriental-alexandru-mamina-cds978-606-537-075-3/pd/ECG850BBM/
17,Poate muri un popor? - N. Iorga (Transilvania vol.12),https://www.emag.ro/poate-muri-un-popor-n-iorga-transilvania-vol-12-sec973-6423-20-4/pd/DRGRSBBBM/
17,"Filosofie moderna. Sinteze si texte alese, Ioan N. Rosca",https://www.emag.ro/filosofie-moderna-sinteze-si-texte-alese-ioan-n-rosca-9789737257017/pd/DSD93XMBM/
14,"Sarbatoarea Craciunului, Nicolae Sfetcu, EPUB",https://www.emag.ro/sarbatoarea-craciunului-nicolae-sfetcu-epub-pben074e/pd/D37S34BBM/
14,"Sarbatoarea Craciunului, Nicolae Sfetcu, MOBI",https://www.emag.ro/sarbatoarea-craciunului-nicolae-sfetcu-mobi-pben074m/pd/DD7S34BBM/
23,Joaca de-a galeria - Grayson Perry,https://www.emag.ro/joaca-de-a-galeria-grayson-perry-vel978-606-980-103-1/pd/DXCMV7MBM/
23,Altruismul Eficient. Peter Singer,https://www.emag.ro/altruismul-eficient-peter-singer-9786063306853/pd/DYW8CKBBM/
19,Acasa cu Dumnezeu - Neale Donald Walsch,https://www.emag.ro/acasa-cu-dumnezeu-neale-donald-walsch-9789731701097/pd/EFQ250BBM/
19,Filozofie si teofanie - Tereza Brandusa Palade; Paul G. Sandu,https://www.emag.ro/filozofie-si-teofanie-tereza-brandusa-palade-paul-g-sandu-978-973-141-454-6/pd/DN1QY2BBM/
19,"Umilirea publica in epoca internetului, Jon Ronson, 2018",https://www.emag.ro/umilirea-publica-in-epoca-internetului-jon-ronson-2018-9786067106022/pd/DMNH06BBM/
19,Singuratatea vine pe facebook - Dan Mircea Cipariu,https://www.emag.ro/singuratatea-vine-pe-facebook-dan-mircea-cipariu-9786068361864/pd/E78FW0BBM/
19,"Homo Zappiens - W. Veen, B. Vranking",https://www.emag.ro/homo-zappiens-w-veen-b-vranking-9789736497131/pd/E24BW0BBM/
28,"Nostalgia originilor, Mircea Eliade",https://www.emag.ro/nostalgia-originilor-mircea-eliade-9789735065614/pd/DCZCWMMBM/
27,Criza si dupa criza Ed. 3 - Andrei Marga,https://www.emag.ro/criza-si-dupa-criza-ed-3-andrei-marga-eik978-973-757-674-3/pd/EN7JW0BBM/
27,Voluntariatul in domeniul social - Marinela-Cristina Simon,https://www.emag.ro/voluntariatul-in-domeniul-social-marinela-cristina-simon-ine978-606-24-0145-0/pd/DKZWNFBBM/
26,Omul universal - Michel Valsan,https://www.emag.ro/omul-universal-michel-valsan-her973-111-195-7/pd/EWRZ50BBM/
26,"Comunitatea de nemarturisit - Maurice Blanchot, ed 2015",https://www.emag.ro/comunitatea-de-nemarturisit-maurice-blanchot-ed-2015-9786068437514/pd/D55TFMMBM/
10,"Andrei si pietricica prieteniei – Povești anti bullying și educative, Andreea Roxana Rusu",https://www.emag.ro/andrei-si-pietricica-prieteniei-povesti-anti-bullying-si-educative-andreea-roxana-rusu-9786069923450/pd/DMP7RBMBM/
11,Ratiune - credinta si demnitate a omului - Tereza-Brindusa Palade,https://www.emag.ro/ratiune-credinta-si-demnitate-a-omului-tereza-brindusa-palade-978-973-141-048-7/pd/DDF9Y2BBM/
15,"Inteles, sens si referinta in filosofia limbajului si logica filosofica, Nicolae Sfetcu, MOBI",https://www.emag.ro/inteles-sens-si-referinta-in-filosofia-limbajului-si-logica-filosofica-nicolae-sfetcu-mobi-pbro175pm/pd/D6LCC5BBM/
22,In castelul lui Barba-Albastra - George Steiner,https://www.emag.ro/in-castelul-lui-barba-albastra-george-steiner-hum978-973-50-3968-4/pd/E58KBHBBM/
22,Sociologia educatiei - Adrian Hatos,https://www.emag.ro/sociologia-educatiei-adrian-hatos-9789734600823/pd/EM9B50BBM/
21,Istoria filosofiei antice vol IV. Aristotel si peripapteticii - Giovanni Reale,https://www.emag.ro/istoria-filosofiei-antice-vol-iv-aristotel-si-peripapteticii-giovanni-reale-978-973-141-102-6/pd/DZPFY2BBM/
25,Psychosocial Characteristics of Images of Power in Mass Communication - Oprea-Valentin Busu,https://www.emag.ro/psychosocial-characteristics-of-images-of-power-in-mass-communication-oprea-valentin-busu-9786062812621/pd/D6D1B9MBM/
