pret,descriere,link
595,"Placa video MSI GeForce GT 1030 AERO ITX 2GD4 OC, 2GB DDR4, 64-bit",https://www.emag.ro/placa-video-msi-geforce-gt-1030-aero-itx-2gd4-oc-2gb-ddr4-64-bit-gt1030aeritx2gd4oc/pd/D42GB8BBM/
549,"Placa video MSI GeForce GT 730, 4 GB DDR3, 128-bit",https://www.emag.ro/placa-video-msi-geforce-gt-730-4-gb-ddr3-128-bit-n730-4gd3v2/pd/D1V9HYBBM/
15999,"Placa video ASUS TUF GAMING GeForce RTX™ 3090 OC, 24GB GDDR6X, 384-bit",https://www.emag.ro/placa-video-asus-tuf-gaming-geforce-rtxtm-3090-oc-24gb-gddr6x-384-bit-tuf-rtx3090-o24g-gaming/pd/DPQ322MBM/
595,"Placa video MSI GeForce GT 1030 AERO ITX 2GD4 OC, 2GB DDR4, 64-bit",https://www.emag.ro/placa-video-msi-geforce-gt-1030-aero-itx-2gd4-oc-2gb-ddr4-64-bit-gt1030aeritx2gd4oc/pd/D42GB8BBM/
549,"Placa video MSI GeForce GT 730, 4 GB DDR3, 128-bit",https://www.emag.ro/placa-video-msi-geforce-gt-730-4-gb-ddr3-128-bit-n730-4gd3v2/pd/D1V9HYBBM/
1349,"Placa Video Biostar AMD Radeon RX 560 GDDR5 4GB/128bit, PCIE 3.0x16, 1xDVI, 1xHDMI, 1XDP, Dual Cooling Fan, Retail",https://www.emag.ro/placa-video-biostar-amd-radeon-rx-560-gddr5-4gb-128bit-pcie-3-0x16-1xdvi-1xhdmi-1xdp-dual-cooling-fan-retail-va5615rf41/pd/DR8MVKMBM/
1349,"Placa Video Biostar AMD Radeon RX 560 GDDR5 4GB/128bit, PCIE 3.0x16, 1xDVI, 1xHDMI, 1XDP, Dual Cooling Fan, Retail",https://www.emag.ro/placa-video-biostar-amd-radeon-rx-560-gddr5-4gb-128bit-pcie-3-0x16-1xdvi-1xhdmi-1xdp-dual-cooling-fan-retail-va5615rf41/pd/DR8MVKMBM/
4999,"Placa video XFX Radeon™ RX 6700 XT SPEEDSTER SWFT 309 Core, 12GB GDDR6, 192-bit",https://www.emag.ro/placa-video-xfx-radeontm-rx-6700-xt-speedster-swft-309-core-12gb-gddr6-192-bit-rx-67xtyjfdv/pd/D2448TMBM/
2198,"Placa video Gigabyte GeForce® GTX 1650 D6 OC, 4GB GDDR6, 128-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-gtx-1650-d6-oc-4gb-gddr6-128-bit-gv-n1656oc-4gd/pd/D47Q1YMBM/
475,"Placa video Radeon R7 350 2GB GDDR5 128-Bit, format ATX Dual, high profile",https://www.emag.ro/placa-video-radeon-r7-350-2gb-gddr5-128-bit-format-atx-dual-high-profile-amd-r7350-graphic/pd/DPTR1XMBM/
6145,"Placa video MSI GeForce® RTX™ 3060 Ti GAMING Z TRIO 8G LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-msi-geforcer-rtxtm-3060-ti-gaming-z-trio-8g-lhr-8gb-gddr6-256-bit-rtx-3060-ti-gaming-z-trio-8g-lhr/pd/D8BQHHMBM/
3986,"Placa video ASUS TUF Gaming GeForce® GTX 1660 Ti EVO TOP Edition , 6GB GDDR6, 192-bit",https://www.emag.ro/placa-video-asus-tuf-gaming-geforcer-gtx-1660-ti-evo-top-edition-6gb-gddr6-192-bit-tuf-gtx1660ti-t6g-evo-gaming/pd/DH3M3XMBM/
543,"Placa video Palit GeForce® GT 1030, 2GB DDR4, 64-bit",https://www.emag.ro/placa-video-palit-geforcer-gt-1030-2gb-ddr4-64-bit-nec103000646-1082f/pd/DVHYYHMBM/
219,"Placa video MSI GT 710 1GD3 LP, 1GB DDR3, 64 bit",https://www.emag.ro/placa-video-msi-gt-710-1gd3-lp-1gb-ddr3-64-bit-gt7101gd3lp/pd/DH7GB8BBM/
9999,"Placa video Gigabyte AORUS GeForce® RTX™ 3080 XTREME 2.0 LHR, 10GB GDDR6X, 320-bit",https://www.emag.ro/placa-video-gigabyte-aorus-geforcer-rtxtm-3080-xtreme-2-0-lhr-10gb-gddr6x-320-bit-gv-n3080aorus-x-10gd-2-0/pd/DW9TYPMBM/
12199,"Placa video Gigabyte GeForce® RTX™ 3080 Ti EAGLE OC, 12GB GDDR6X, 384-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3080-ti-eagle-oc-12gb-gddr6x-384-bit-gv-n308teagle-oc-12gd/pd/DZXBQ0MBM/
5199,"Placa video Gigabyte GeForce® RTX™ 3070 Ti EAGLE, 8GB GDDR6X, 256-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3070-ti-eagle-8gb-gddr6x-256-bit-gv-n307teagle-8gd/pd/D4XBQ0MBM/
775,"Placa video GeForce GTX 750, 4GB GDDR5, 128-Bit",https://www.emag.ro/placa-video-geforce-gtx-750-4gb-gddr5-128-bit-gtx7504g-d5-128bitpci-e/pd/D3VXTNMBM/
679,"Placa video ASUS GeForce GT1030 O2G, 2GB GDDR5, 64-bit",https://www.emag.ro/placa-video-asus-geforce-gt1030-o2g-2gb-gddr5-64-bit-ph-gt1030-o2g/pd/D58Q4DBBM/
4999,"Placa video Gigabyte GeForce® RTX™ 3060 Ti GAMING OC PRO 3.0 LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3060-ti-gaming-oc-pro-3-0-lhr-8gb-gddr6-256-bit-gv-n306tgamingoc-pro-8gd-3-0/pd/D6M4NHMBM/
475,"Placa video Radeon R7 350 2GB GDDR5 128-Bit, format ATX Dual, high profile",https://www.emag.ro/placa-video-radeon-r7-350-2gb-gddr5-128-bit-format-atx-dual-high-profile-amd-r7350-graphic/pd/DPTR1XMBM/
1394,"Placa video Biostar GT1030, 4 GB DDR4, 64-bit 1x DVI HDMI",https://www.emag.ro/placa-video-biostar-gt1030-4-gb-ddr4-64-bit-1x-dvi-hdmi-01/pd/DQ8SM0MBM/
1349,"Placa Video Biostar AMD Radeon RX 560 GDDR5 4GB/128bit, PCIE 3.0x16, 1xDVI, 1xHDMI, 1XDP, Dual Cooling Fan, Retail",https://www.emag.ro/placa-video-biostar-amd-radeon-rx-560-gddr5-4gb-128bit-pcie-3-0x16-1xdvi-1xhdmi-1xdp-dual-cooling-fan-retail-va5615rf41/pd/DR8MVKMBM/
2199,"Placa video ASUS GeForce GTX 1660 SUPER Phoenix, 6GB GDDR6, 192-bit",https://www.emag.ro/placa-video-asus-geforce-gtx-1660-super-phoenix-6gb-gddr6-192-bit-ph-gtx1660s-6g/pd/D8FJ5WBBM/
2799,"Placa video Sapphire Radeon™ RX 5700 XT NITRO+, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-sapphire-radeontm-rx-5700-xt-nitro-8gb-gddr6-256-bit-11293-03-40g/pd/DCRBK8BBM/
4999,"Placa video Gigabyte GeForce® RTX™ 3060 Ti GAMING OC PRO 3.0 LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3060-ti-gaming-oc-pro-3-0-lhr-8gb-gddr6-256-bit-gv-n306tgamingoc-pro-8gd-3-0/pd/D6M4NHMBM/
475,"Placa video Radeon R7 350 2GB GDDR5 128-Bit, format ATX Dual, high profile",https://www.emag.ro/placa-video-radeon-r7-350-2gb-gddr5-128-bit-format-atx-dual-high-profile-amd-r7350-graphic/pd/DPTR1XMBM/
4999,"Placa video Gigabyte GeForce® RTX™ 3060 Ti GAMING OC PRO 3.0 LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3060-ti-gaming-oc-pro-3-0-lhr-8gb-gddr6-256-bit-gv-n306tgamingoc-pro-8gd-3-0/pd/D6M4NHMBM/
475,"Placa video Radeon R7 350 2GB GDDR5 128-Bit, format ATX Dual, high profile",https://www.emag.ro/placa-video-radeon-r7-350-2gb-gddr5-128-bit-format-atx-dual-high-profile-amd-r7350-graphic/pd/DPTR1XMBM/
15999,"Placa video ZOTAC GAMING GeForce® RTX™ 3090 Trinity OC, 24GB GDDR6X, 384-bit",https://www.emag.ro/placa-video-zotac-gaming-geforcer-rtxtm-3090-trinity-oc-24gb-gddr6x-384-bit-zt-a30900j-10p/pd/DVR6YKMBM/
4599,"Placa video MSI GeForce® RTX™ 3060 VENTUS 3X OC, 12GB GDDR6, 192-bit",https://www.emag.ro/placa-video-msi-geforcer-rtxtm-3060-ventus-3x-oc-12gb-gddr6-192-bit-rtx-3060-ventus-3x-12g-oc/pd/DKZ0HTMBM/
3100,"Placa video Gigabyte GeForce GTX 1660 OC, 6GB GDDR5, 192-bit",https://www.emag.ro/placa-video-gigabyte-geforce-gtx-1660-oc-6gb-gddr5-192-bit-gv-n1660oc-6gd/pd/DHSZJZBBM/
6799,"Placa video Palit GeForce® RTX™ 3070 Ti GamingPro, 8GB GDDR6X, 256-bit",https://www.emag.ro/placa-video-palit-geforcer-rtxtm-3070-ti-gamingpro-8gb-gddr6x-256-bit-ned307t019p2-1046a/pd/DJ7GX0MBM/
775,"Placa video GeForce GTX 750, 4GB GDDR5, 128-Bit",https://www.emag.ro/placa-video-geforce-gtx-750-4gb-gddr5-128-bit-gtx7504g-d5-128bitpci-e/pd/D3VXTNMBM/
679,"Placa video ASUS GeForce GT1030 O2G, 2GB GDDR5, 64-bit",https://www.emag.ro/placa-video-asus-geforce-gt1030-o2g-2gb-gddr5-64-bit-ph-gt1030-o2g/pd/D58Q4DBBM/
4599,"Placa video Gainward GeForce® RTX™ 3060 Ghost, 12GB GDDR6, 192-bit",https://www.emag.ro/placa-video-gainward-geforcer-rtxtm-3060-ghost-12gb-gddr6-192-bit-471056224-2430/pd/DX6M7TMBM/
9519,"Placa video ASUS ROG Strix GeForce® RTX™ 3080 OC White Edition V2, 10GB GDDR6X, 320-bit",https://www.emag.ro/placa-video-asus-rog-strix-geforcer-rtxtm-3080-oc-white-edition-v2-10gb-gddr6x-320-bit-rog-strix-rtx3080-o10g-white-v2/pd/DFWS5PMBM/
849,"Placa video Gigabyte GeForce® GTX 1650 D6 EAGLE OC, 4GB GDDR6, 128-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-gtx-1650-d6-eagle-oc-4gb-gddr6-128-bit-gv-n1656eagle-oc-4gd/pd/D6QF22MBM/
1898,Placa video MSI GeForce GTX 1050 Ti 4GT LP 4GB DDR5 128-bit,https://www.emag.ro/placa-video-msi-geforce-4gb-ddr5-128-bit-gtx-1050-ti-4gt-lp/pd/D4XCD7BBM/
6145,"Placa video MSI GeForce® RTX™ 3060 Ti GAMING Z TRIO 8G LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-msi-geforcer-rtxtm-3060-ti-gaming-z-trio-8g-lhr-8gb-gddr6-256-bit-rtx-3060-ti-gaming-z-trio-8g-lhr/pd/D8BQHHMBM/
775,"Placa video GeForce GTX 750, 4GB GDDR5, 128-Bit",https://www.emag.ro/placa-video-geforce-gtx-750-4gb-gddr5-128-bit-gtx7504g-d5-128bitpci-e/pd/D3VXTNMBM/
10448,"Placa video Sapphire Radeon™ RX 6900 XT TOXIC Extreme Edition, 16GB GDDR6, 256-bit",https://www.emag.ro/placa-video-sapphire-radeontm-rx-6900-xt-toxic-extreme-edition-16gb-gddr6-256-bit-11308-08-20g/pd/DZY6ZNMBM/
4999,"Placa video Gigabyte GeForce® RTX™ 3060 Ti GAMING OC PRO 3.0 LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3060-ti-gaming-oc-pro-3-0-lhr-8gb-gddr6-256-bit-gv-n306tgamingoc-pro-8gd-3-0/pd/D6M4NHMBM/
475,"Placa video Radeon R7 350 2GB GDDR5 128-Bit, format ATX Dual, high profile",https://www.emag.ro/placa-video-radeon-r7-350-2gb-gddr5-128-bit-format-atx-dual-high-profile-amd-r7350-graphic/pd/DPTR1XMBM/
3299,"Placa video MSI GeForce(r) GTX 1660 Ti VENTUS XS OC, 6GB GDDR6, 192-bit",https://www.emag.ro/placa-video-msi-geforce-r-gtx-1660-ti-ventus-xs-oc-6gb-gddr6-192-bit-gtx-1660-ti-ventus-xs-6g-oc/pd/DLY2TZBBM/
15999,"Placa video Gigabyte GeForce® RTX™ 3090 VISION OC, 24GB GDDR6X, 384-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3090-vision-oc-24gb-gddr6x-384-bit-gv-n3090vision-oc-24gd/pd/DW5DF7MBM/
6145,"Placa video MSI GeForce® RTX™ 3060 Ti GAMING Z TRIO 8G LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-msi-geforcer-rtxtm-3060-ti-gaming-z-trio-8g-lhr-8gb-gddr6-256-bit-rtx-3060-ti-gaming-z-trio-8g-lhr/pd/D8BQHHMBM/
6145,"Placa video MSI GeForce® RTX™ 3060 Ti GAMING Z TRIO 8G LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-msi-geforcer-rtxtm-3060-ti-gaming-z-trio-8g-lhr-8gb-gddr6-256-bit-rtx-3060-ti-gaming-z-trio-8g-lhr/pd/D8BQHHMBM/
775,"Placa video GeForce GTX 750, 4GB GDDR5, 128-Bit",https://www.emag.ro/placa-video-geforce-gtx-750-4gb-gddr5-128-bit-gtx7504g-d5-128bitpci-e/pd/D3VXTNMBM/
13999,"Placa video Palit GeForce® RTX™ 3080 Ti GamingPro, 12GB GDDR6X, 384-bit",https://www.emag.ro/placa-video-palit-geforcer-rtxtm-3080-ti-gamingpro-12gb-gddr6x-384-bit-ned308t019kb-132aa/pd/DPLP70MBM/
6999,"Placa video Sapphire Radeon™ RX 6800 XT PULSE, 16GB GDDR6, 256-bit",https://www.emag.ro/placa-video-sapphire-radeontm-rx-6800-xt-pulse-16gb-gddr6-256-bit-11304-03-20g/pd/DCY6ZNMBM/
9226,Placa video GeForce RTX 3070 VENTUS 2X OC LHR 8GB GDDR6 256-bit,https://www.emag.ro/placa-video-geforce-rtx-3070-ventus-2x-oc-lhr-8gb-gddr6-256-bit-rtx3070ventus2x8goclhr/pd/DPC5YXMBM/
4474,"Placa video ZOTAC GeForce® GTX 1660, 6GB GDDR5, 192-bit",https://www.emag.ro/placa-video-zotac-geforcer-gtx-1660-6gb-gddr5-192-bit-zt-t16600k-10m/pd/D5QBPGBBM/
1898,Placa video MSI GeForce GTX 1050 Ti 4GT LP 4GB DDR5 128-bit,https://www.emag.ro/placa-video-msi-geforce-4gb-ddr5-128-bit-gtx-1050-ti-4gt-lp/pd/D4XCD7BBM/
2975,"Placa video Palit GeForce® GTX 1660 Dual, 6GB GDDR5, 192-bit",https://www.emag.ro/placa-video-palit-geforcer-gtx-1660-dual-6gb-gddr5-192-bit-ne51660018j9-1161c/pd/D3WDQ0MBM/
12299,"Placa video Gigabyte GeForce® RTX™ 3080 Ti VISION OC, 12GB GDDR6X, 384-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3080-ti-vision-oc-12gb-gddr6x-384-bit-gv-n308tvision-oc-12gd/pd/DHLP70MBM/
8999,"Placa video ASRock Radeon™ RX 6900 XT Phantom Gaming D OC, 16GB GDDR6, 256-bit",https://www.emag.ro/placa-video-asrock-radeontm-rx-6900-xt-phantom-gaming-d-oc-16gb-gddr6-256-bit-rx6900xt-pgd-16go/pd/DL2DYTMBM/
13999,"Placa video Gigabyte AORUS GeForce® RTX™ 3090 MASTER 2.0, 24GB GDDR6X, 384-bit",https://www.emag.ro/placa-video-gigabyte-aorus-geforcer-rtxtm-3090-master-2-0-24gb-gddr6x-384-bit-gv-n3090aorus-m-24gd-2-0/pd/D33RJXMBM/
6499,"Placa video ASUS ROG Strix GeForce® RTX™ 3060 Ti OC, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-asus-rog-strix-geforcer-rtxtm-3060-ti-oc-8gb-gddr6-256-bit-rog-strix-rtx3060ti-o8g-gaming/pd/DHM6Z7MBM/
3099,"Placa video AsRock Radeon™ RX 6600 XT Challenger Pro OC, 8GB GDDR6, 128-bit",https://www.emag.ro/placa-video-asrock-radeontm-rx-6600-xt-challenger-pro-oc-8gb-gddr6-128-bit-rx6600xt-clp-8go/pd/DYPPMPMBM/
1699,"Placa video XFX Radeon™ RX 5600 XT THICC II Pro, 6GB GDDR6, 192 bit",https://www.emag.ro/placa-video-xfx-radeontm-rx-5600-xt-thicc-ii-pro-6gb-gddr6-192-bit-rx-56xt6df46/pd/DWJYZ3MBM/
7999,"Placa video Sapphire Radeon™ RX 6800 XT NITRO+ SE, 16GB GDDR6, 256-bit",https://www.emag.ro/placa-video-sapphire-radeontm-rx-6800-xt-nitro-se-16gb-gddr6-256-bit-11304-01-20g/pd/D9SZR7MBM/
2975,"Placa video Palit GeForce® GTX 1660 Dual, 6GB GDDR5, 192-bit",https://www.emag.ro/placa-video-palit-geforcer-gtx-1660-dual-6gb-gddr5-192-bit-ne51660018j9-1161c/pd/D3WDQ0MBM/
478,"Placa video Gainward GeForce® GTX 1030, 2GB DDR4, 64-bit",https://www.emag.ro/placa-video-gainward-geforcer-gtx-1030-2gb-ddr4-64-bit-426018336-4085/pd/D3YGB8BBM/
1666,"Placa video ASUS Phoenix GeForce® GTX 1050 Ti, 4GB GDDR5, 128-bit",https://www.emag.ro/placa-video-asus-phoenix-geforcer-gtx-1050-ti-4gb-gddr5-128-bit-ph-gtx1050ti-4g/pd/DGNF52BBM/
679,"Placa video ASUS GeForce GT1030 O2G, 2GB GDDR5, 64-bit",https://www.emag.ro/placa-video-asus-geforce-gt1030-o2g-2gb-gddr5-64-bit-ph-gt1030-o2g/pd/D58Q4DBBM/
1898,Placa video MSI GeForce GTX 1050 Ti 4GT LP 4GB DDR5 128-bit,https://www.emag.ro/placa-video-msi-geforce-4gb-ddr5-128-bit-gtx-1050-ti-4gt-lp/pd/D4XCD7BBM/
5299,"Placa video Gigabyte GeForce® RTX™ 3060 Ti EAGLE OC 2.0 LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3060-ti-eagle-oc-2-0-lhr-8gb-gddr6-256-bit-gv-n306teagle-oc-8gd-2-0/pd/DNBP7PMBM/
6145,"Placa video MSI GeForce® RTX™ 3060 Ti GAMING Z TRIO 8G LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-msi-geforcer-rtxtm-3060-ti-gaming-z-trio-8g-lhr-8gb-gddr6-256-bit-rtx-3060-ti-gaming-z-trio-8g-lhr/pd/D8BQHHMBM/
469,"Placa video ASUS Radeon R7 240, 2GB GDDR5, 128-bit",https://www.emag.ro/placa-video-asus-radeon-r7-240-2gb-gddr5-128-bit-r7240-2gd5-l/pd/D1YHV9BBM/
775,"Placa video GeForce GTX 750, 4GB GDDR5, 128-Bit",https://www.emag.ro/placa-video-geforce-gtx-750-4gb-gddr5-128-bit-gtx7504g-d5-128bitpci-e/pd/D3VXTNMBM/
679,"Placa video ASUS GeForce GT1030 O2G, 2GB GDDR5, 64-bit",https://www.emag.ro/placa-video-asus-geforce-gt1030-o2g-2gb-gddr5-64-bit-ph-gt1030-o2g/pd/D58Q4DBBM/
6499,"Placa video ZOTAC GAMING GeForce® RTX™ 3060 Twin Edge, 12GB GDDR6, 192-bit",https://www.emag.ro/placa-video-zotac-gaming-geforcer-rtxtm-3060-twin-edge-12gb-gddr6-192-bit-zt-a30600e-10m/pd/D5NX9KMBM/
10151,"Placa video MSI GeForce® RTX™ 3080 SUPRIM X, 10GB GDDR6X, 320-bit",https://www.emag.ro/placa-video-msi-geforcer-rtxtm-3080-suprim-x-10gb-gddr6x-320-bit-rtx-3080-suprim-x-10g/pd/D9RJKDMBM/
478,"Placa video Gainward GeForce® GTX 1030, 2GB DDR4, 64-bit",https://www.emag.ro/placa-video-gainward-geforcer-gtx-1030-2gb-ddr4-64-bit-426018336-4085/pd/D3YGB8BBM/
8211,"Placa video MSI GeForce® RTX™ 3070 Ti SUPRIM X, 8GB GDDR6X, 256-bit",https://www.emag.ro/placa-video-msi-geforcer-rtxtm-3070-ti-suprim-x-8gb-gddr6x-256-bit-rtx-3070-ti-suprim-x-8g/pd/DV7GX0MBM/
3799,"Placa video ZOTAC GAMING GeForce RTX 2060, 6GB GDDR6, 192-bit",https://www.emag.ro/placa-video-zotac-gaming-geforce-rtx-2060-6gb-gddr6-192-bit-zt-t20600h-10m/pd/DXL3F6BBM/
9949,"Placa video ASUS TUF GAMING GeForce® RTX™ 3080 Ti, 12GB GDDR6X, 384-bit",https://www.emag.ro/placa-video-asus-tuf-gaming-geforcer-rtxtm-3080-ti-12gb-gddr6x-384-bit-tuf-rtx3080ti-12g-gaming/pd/DM9S70MBM/
8999,"Placa video MSI GeForce® RTX™ 3080 VENTUS 3X OC LHR, 10GB GDDR6X, 320-bit",https://www.emag.ro/placa-video-msi-geforcer-rtxtm-3080-ventus-3x-oc-lhr-10gb-gddr6x-320-bit-rtx-3080-ventus-3x-10g-oc-lhr/pd/DJSP7PMBM/
5499,"Placa video Palit GeForce® RTX™ 3060 Ti Dual V1 LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-palit-geforcer-rtxtm-3060-ti-dual-v1-lhr-8gb-gddr6-256-bit-ne6306t019p2-190ad/pd/DPFX17MBM/
5999,"Placa video Gigabyte GeForce® RTX™ 3060 Ti EAGLE, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3060-ti-eagle-8gb-gddr6-256-bit-gv-n306teagle-8gd/pd/DYF8S7MBM/
2499,"Placa video XFX Radeon™ RX 5700 XT THICC II Ultra, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-xfx-radeontm-rx-5700-xt-thicc-ii-ultra-8gb-gddr6-256-bit-rx-57xt8dbd6/pd/DQ1HH8BBM/
3600,"Placa video Palit GeForce® GTX 1660 Ti Dual, 6GB GDDR6, 192-bit",https://www.emag.ro/placa-video-palit-geforcer-gtx-1660-ti-dual-6gb-gddr6-192-bit-ne6166t018j9-1160c/pd/DJHWKPMBM/
5843,"Placa video Gigabyte GeForce® RTX™ 3060 Ti ELITE 2.0 LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3060-ti-elite-2-0-lhr-8gb-gddr6-256-bit-gv-n306taorus-e-8gd-2-0/pd/D89TYPMBM/
210,"Placa video BIOSTAR GeForce 210, 1GB, GDDR3, 64 bit, DVI-I, D-Sub, HDMI",https://www.emag.ro/placa-video-biostar-geforce-210-1gb-gddr3-64-bit-dvi-i-d-sub-hdmi-bio-vc-n-vn2103nhg6/pd/D2LRCKMBM/
2975,"Placa video Palit GeForce® GTX 1660 Dual, 6GB GDDR5, 192-bit",https://www.emag.ro/placa-video-palit-geforcer-gtx-1660-dual-6gb-gddr5-192-bit-ne51660018j9-1161c/pd/D3WDQ0MBM/
478,"Placa video Gainward GeForce® GTX 1030, 2GB DDR4, 64-bit",https://www.emag.ro/placa-video-gainward-geforcer-gtx-1030-2gb-ddr4-64-bit-426018336-4085/pd/D3YGB8BBM/
1666,"Placa video ASUS Phoenix GeForce® GTX 1050 Ti, 4GB GDDR5, 128-bit",https://www.emag.ro/placa-video-asus-phoenix-geforcer-gtx-1050-ti-4gb-gddr5-128-bit-ph-gtx1050ti-4g/pd/DGNF52BBM/
4759,"Placa video ASUS TUF Gaming GeForce® RTX™ 3060 V2, 12GB GDDR6, 192-bit",https://www.emag.ro/placa-video-asus-tuf-gaming-geforcer-rtxtm-3060-v2-12gb-gddr6-192-bit-tuf-rtx3060-12g-v2-gaming/pd/DJWS5PMBM/
11241,"Placa video ASUS TUF GAMING GeForce® RTX™ 3080 OC V2, 10GB GDDR6X, 320-bit",https://www.emag.ro/placa-video-asus-tuf-gaming-geforcer-rtxtm-3080-oc-v2-10gb-gddr6x-320-bit-tuf-rtx3080-o10g-v2-gaming/pd/DQKGRPMBM/
9399,"Placa Video GIGABYTE AORUS GeForce RTX 3070 MASTER 8G, LHR",https://www.emag.ro/placa-video-gigabyte-aorus-geforce-rtx-3070-master-8g-lhr-n3070aorusm-8gd2-0/pd/DN6ZQHMBM/
775,"Placa video GeForce GTX 750, 4GB GDDR5, 128-Bit",https://www.emag.ro/placa-video-geforce-gtx-750-4gb-gddr5-128-bit-gtx7504g-d5-128bitpci-e/pd/D3VXTNMBM/
679,"Placa video ASUS GeForce GT1030 O2G, 2GB GDDR5, 64-bit",https://www.emag.ro/placa-video-asus-geforce-gt1030-o2g-2gb-gddr5-64-bit-ph-gt1030-o2g/pd/D58Q4DBBM/
1599,"Placa video ASUS RX 5500 XT Dual EVO, 8GB GDDR6, 128-bit",https://www.emag.ro/placa-video-asus-rx-5500-xt-dual-evo-8gb-gddr6-128-bit-dual-rx5500xt-o8g-evo/pd/DVKYRWBBM/
679,"Placa video ASUS GeForce GT1030 O2G, 2GB GDDR5, 64-bit",https://www.emag.ro/placa-video-asus-geforce-gt1030-o2g-2gb-gddr5-64-bit-ph-gt1030-o2g/pd/D58Q4DBBM/
1898,Placa video MSI GeForce GTX 1050 Ti 4GT LP 4GB DDR5 128-bit,https://www.emag.ro/placa-video-msi-geforce-4gb-ddr5-128-bit-gtx-1050-ti-4gt-lp/pd/D4XCD7BBM/
1898,Placa video MSI GeForce GTX 1050 Ti 4GT LP 4GB DDR5 128-bit,https://www.emag.ro/placa-video-msi-geforce-4gb-ddr5-128-bit-gtx-1050-ti-4gt-lp/pd/D4XCD7BBM/
2975,"Placa video Palit GeForce® GTX 1660 Dual, 6GB GDDR5, 192-bit",https://www.emag.ro/placa-video-palit-geforcer-gtx-1660-dual-6gb-gddr5-192-bit-ne51660018j9-1161c/pd/D3WDQ0MBM/
3799,"Placa video Sapphire Radeon™ RX 6600 XT NITRO+, 8GB GDDR6, 128-bit",https://www.emag.ro/placa-video-sapphire-radeontm-rx-6600-xt-nitro-8gb-gddr6-128-bit-11309-01-20g/pd/DRHPMPMBM/
7992,"Placa video ZOTAC GAMING GeForce® RTX™ 3060 AMP White Edition, 12GB GDDR6, 192-bit",https://www.emag.ro/placa-video-zotac-gaming-geforcer-rtxtm-3060-amp-white-edition-12gb-gddr6-192-bit-zt-a30600f-10p/pd/DRNX9KMBM/
1666,"Placa video ASUS Phoenix GeForce® GTX 1050 Ti, 4GB GDDR5, 128-bit",https://www.emag.ro/placa-video-asus-phoenix-geforcer-gtx-1050-ti-4gb-gddr5-128-bit-ph-gtx1050ti-4g/pd/DGNF52BBM/
3999,"Placa video ASUS Dual Radeon™ RX 6600, 8GB GDDR6, 128-bit",https://www.emag.ro/placa-video-asus-dual-radeontm-rx-6600-8gb-gddr6-128-bit-dual-rx6600-8g/pd/DXS7YXMBM/
3199,"Placa video Gigabyte Radeon™ RX 6600 XT GAMING OC PRO, 8GB GDDR6, 128-bit",https://www.emag.ro/placa-video-gigabyte-radeontm-rx-6600-xt-gaming-oc-pro-8gb-gddr6-128-bit-gv-r66xtgamingoc-pro-8gd/pd/DR572PMBM/
15999,"Placa video Gigabyte AORUS GeForce® RTX™ 3090 MASTER, 24GB GDDR6X, 384-bit",https://www.emag.ro/placa-video-gigabyte-aorus-geforcer-rtxtm-3090-master-24gb-gddr6x-384-bit-gv-n3090aorus-m-24gd/pd/D1PNJ7MBM/
9999,"Placa video Gigabyte Radeon™ RX 6800, 16GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gigabyte-radeontm-rx-6800-16gb-gddr6-256-bit-gv-r68-16gc-b/pd/DR5VS7MBM/
